source,mean_fee,num_trans
02059220fa2153fb6d7768d7d67c6b86f441f83b7046aea492f2018f7b800edfa9,0.07525,4
02060d0c8577cfc2a1962220a1cde4f623ca55ef80bd25e4be5a8b15fed78b11a3,2.14,3
02065e25c272203440b66ea0ba66601d1248564554d0a68472b82511af54288120,0.8470000000000001,1
020675f1b6a63a748f8f674400e94472307d0204352238b17375777e6b89aef047,0.64,2
0206b61ab11081093c863f91e7be3f7d7f52e4c122f8ea5d5171f5078a476c323f,1.355,4
0206ee81d2906577e0f9217279eda8c08b86b44a2bd6a6f207947dcbce875be18c,1.2400000000000002,1
02079d5f3accf391fc9d4797e8eb39da5a16e6476cc4de89209cb0015844b49bb6,0.18633333333333332,3
0207d58b94bd3946bf7eb8c27cea6cc29d147485efb33f284894e59062592f398a,0.8180000000000001,3
0207e84c3f26846744509c76cdd8215119d88e4e07b8f885f3657025fcb49bb728,0.371,1
0207f999871315c74e83de1f15a0f6c4be12fc0eb4aeaeaed580cdb0102947a584,1.06,1
02083e55c359ad6d423c0f63821f3230c64aa9089b81c6cf7702d3ba6272ff6c96,7.061,1
0209cc463cbafb279e851e53e8215a6b14cc30845643c797f21531af0d54407f52,16.37,2
020b7a47e88ca343ded5defc1e0e77fe85444577473602a73ac46fb58edf902d03,1.1003333333333334,3
020b81b2b349e4388bdbc1c01a43ea0782422fcb881010e39dc72a8497cb26e71d,2.0005,2
020b939e5146cf4ead29e64e9dfe765277ad9c623d80160a2aca204f3ccd550567,0.146,2
020bbb584a5008a9d1dfcf9aca44b254919d9f33e37e8dbdba9e0dab3cbfc628dc,0.2233333333333333,3
020c0e518e9d27eb3024d465b5ab765da605f8bc488822c401bbd182e379c6c4fe,1.0535,2
020c27b1e99dce7b952757be0b0d7c42ab825270c4f8f7571a349624da408b2dc8,1.12,1
020c7f6d847bf0fc99418351a5c02b0d36babf833f0613216dff3e808ebedea656,0.06,1
020c9badbd185699271c1acc5bf0af1dcab42c1dbafc011a0a305c75e3836c64a6,2.9800000000000004,3
020ca546d600037181b7cbcd094818100d780d32fd9f210e14390e0d10b7ec71fb,1.09,2
020cbf9eb430b9657ea67e77ec20a06d0c278e7e0d34f1b28feb3f67fedc7a2549,0.2233333333333333,3
020d0801b445d07d8981546010519e640403d406fac5636e23427a45240318aaf1,4.140666666666667,3
020d1c4a7bb8dba65e7214f805f73a719585ab32b7925b51ce0ab5cfeeadd6a673,0.8530000000000001,3
020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,2.2203333333333335,3
020d98c2ccc70c6e19d445a55791cd0caa98049af479ae59bea2c65cdde9f61978,0.4696666666666667,3
020daba3dbad369ff6327ee753e4896884d3fe758d96d28b4e87fc9daaf583749e,1.12,1
020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,0.6705000000000001,2
020de548b86e373e795e37343c9ef6f972d45ade479cc71ed5a9a7dac2588d0a37,0.26,5
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,0.105375,4
020f0d93c700cf5cf556e61828fab473a5c30ee6eb927ae36a130cc1c57326d21a,1.62175,4
020f49831fd13556e5b03239df888ca031edaebe5b4efccd52d2f5c6742a743ad6,0.6581666666666667,6
020fb68768946a988775de1f3d643407aa526a56a47661abf880396372de70624e,2.469,1
020fccc5602053c438b13ebee7aa31a25e9c3803baace5afcecedff8db70543747,2.819,1
021089f434244e1357d6a0ec5d1a53f09c30a07acb0be6fb37e79be67eb4c68c32,1.06,2
02108d51838d25e715d2e23ef102ed6fa58131e45cc6c37e4591bd66db9ab2ec2b,1.1800000000000002,1
0210a8a60f869a0054374540411e05d7461b6655a2e6f10e873d0e22715939fc56,1.4175,8
02110544e20886a1f43c61490300fef4acaf18126633da94558a1f36735db45539,0.2795,2
0211cbea2df5af449b94c9c540c7d944d5be223981318598c57c673130fcd676f4,0.7466666666666667,3
0211faac93ca6dafe0dbc5c7a67ec4e20fc074301e430bfd376b6d0eb4b6b74890,1.12,1
0212864d59d5a902634c4a3186615446e9d56c17b14600f3b74fbabe3509aa707f,1.06,1
0212e500e63f4816dc11e402393c9b7192746b32028fe9258a199a252d3995392e,1.8470000000000002,1
0213028043ba544713750c363067b6b13fcd3a6eeb68d60ce84aec1827e5b284cf,2.9405,4
02130477ea5a2d5866281a8d4a00ba0b7c81606461a54737e609f5edb71fc3b011,0.7870000000000001,1
021387e1257d1da1c93996e10e7c4e2a2183683e978e60e40ae9f1927b86fabd27,30.5,1
0213cac619573fc6021aca72ff023e2d8df65a6df5286c3d52947024cb1332dec7,0.06,1
0214041761821afc171b6907ee9ba36cb86307c3454305137b94a23fd81fcb4089,38.84,4
02141e4062d5e7ddbd37233d8f01771bdb4d5ce4789030700ce36eaa512f783833,1.7619999999999998,3
0214382bdce7750dfcb8126df8e2b12de38536902dc36abcebdaeefdeca1df8284,0.21475,4
0214924c2304fc7505afb3c5a515f4ac15a2404c9751e0cb186182fdc07e8486fe,0.7870000000000001,2
0214b87e06039a44b5a23580f0e2f801b913fe9e3dc29169419f5eed15e449e9d3,161.18666666666667,3
0214ec84c84827dd4911de56d2ecb77d367c6f24c658b8acfe4826b01968e45594,1.08,3
0214fa6a98baf8adbe50942d6ac8d9890cd1959c5e1e6d0bccd4507897b39c929d,1.9300000000000002,4
021569ba49396884ddd2d59027c0f9426e876b44075faec456d971cc97407046ef,0.3666666666666667,3
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,0.53,2
0215d77fc647919d88f3247c79d8a8adda37901ee5bfa95ea9c24dcfb355439e57,7.931000000000001,2
0215f33968047401f191b2c3203ece6d5781ca7f2c018e7795d5e5ddc05c8b4ebd,0.7317142857142857,7
0216006237022044d9bdb73ca51af267c5f67cf76095b4c6275f1162eb422fed68,7.935,4
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10.206666666666665,3
02165ea5da4edc836444de441b646610273c7fc4e8339d8b068d374aa5f230ac08,7.433666666666666,3
02167f321fc885c47fe7dbdb90330d6866196e268b82ff7f4b561508b386efd21a,1.1333333333333335,3
0216d9f16d8296114685c7c0f958264272e590fd7aa0d94899fa9b91f6b6db89fb,1.06,2
0217383b5f11169456f10d32b4474f2806de64cbd60b42512cc42c1f769f41ac8d,30.565,4
021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781,1.06,2
0217f595c689d9628574d1d5ffaecaecf85e3b4b21d98872eeada228a13b644700,1.496,5
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,1.6500000000000001,2
0218078e511de456bba70dda5e76279a949065391f41060deccb1085ac03ee4c9b,1.1,3
02182847e978b112c6e2e7e65bb6d5dc5811dd855078af4fc3b2fc9fd6fa653ba6,0.27625,4
021862c03891f8ff46094ba5a0d2523fc100d49e883c9070cbf50aaf09702f79e4,0.4171666666666667,6
021893db301f95d4def153b160f5dad570f7c9efe347a0de89afb6d6a1aa968784,1.22,1
0218c47722e9613edf519bfa353d50b3d2bdb37d90f656d98f77bd944bf444c46c,0.20333333333333334,3
0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,0.06,1
0219cf91de41d70a8f955697601ad5d18cb068e84060f9cbb7aa9dcc4138e1d9af,2.18,1
0219fc8bad855d3c861166a89d637950242230fd3d475bb4a2d1da8c89b97beb0a,1.6336666666666666,3
021a302bba94f62b85caa40f2475c7d5245e73cf325d794f8ff1fc63499598ecc3,1.06,1
021a82272817171c706fd041a711a25062014a818a9e8f3b0f012c1fd3fb31f442,1.6800000000000002,2
021bbb8db00487ea8cc040533224f6bca1dae0b2aaf5489797eee16ebd2b6ad00b,0.8210000000000001,5
021c3418f87f34d190a3da9fed981e8784cfc044285c1df63484b933e9cba4ee16,14.584,5
021cc915bc3bd171561e3cbe9e4b071d11bb8e1e66c2ee7bcb51897c67147d16f9,0.6200000000000001,2
021d1ecae51aa1373d322152c1ba3cd785492a5d4d8a3fa388a9a1bfb2a5ad2903,2.68,2
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,0.39275,4
021da81caec2f0d8cd8471b7d2767b3ee549b21d5f6cb5c74ec7871d6efa233ec1,15.715,4
021e69b1a4350fa21263f184ed821b7850ba941dfc108a26779111d171c24ebe53,0.3295,2
021e6d24ce6ab022428b8f047ff82d6029d779cd3eed2e96254444f13bdd7ea796,0.31012500000000004,4
021f05bd7bec2dacaafa9eea30e3c2dd64a1eee699c3aad6aeca8a5c6dd6ed3198,0.37000000000000005,2
021f0dd54978ed85595a9d60c311cd435d0dcdf46d7fb090ee4280e66cabbce645,1.985125,8
021f5bfc335e949e555e93a1532b670a37ef7325410d2680fe5a8cf483eff161e2,0.12,1
021f9e0eb1f9ee6fce867298cc4ee3e389881cefb352579b57c2affdcc4724c3de,0.536,2
021fdb1d2ae9ac1b7b8f0868b92d4a46bdfa4e386dd69a28478587752ddbe0ddc2,1.22,1
021ff2c4f6ae799c3d78edad94c05362901a5cb8fc9393dedfb181181e69110585,1.1,3
022007421ad9e0ccf118cc26d904f5972c568019cadc87f450025dd41aac9167a7,0.12,1
02204d982cc135990c82640f519c97e07f7000d50010d8726ef69c94e04b6aa1d1,50.66483333333334,6
02215d11d9a395474a861027566d69280aa41903450565f9a5692c375b1edf578b,6.688,2
02222dd443181165571d236af531295e61212737507aa1cb9a05c82646ff3170ed,1.31725,4
0222476406555defceacbc04093146b9cf677cb7b24daddeb3fc4f280b1efdbf69,7.5042,5
0222a703b424107f238993588058d942a2b5d67fcb8404bb576f9036729131a96b,8.60525,4
0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,0.06,3
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,0.34975,4
022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,1.172,5
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,0.56,2
02251639e596036711f56b79bb363ecc3d0de9fc681f1010935f37318a2a90117b,30.580666666666662,3
02251c2b931203848152b1c52e63ee91c74f53b0bfa8dd634a9b016d7b77c5afa9,1.5600000000000003,3
0225313f6c76ba1fff4bb1d67e6333eb6b514dc7af60346f585cc7dd9ed7cc13f4,2.68,2
022536987e692b002191fc9f97638f1b27f5ef65488cb64fe85af2c89727ef0b9f,1.12,1
02266bd5c5c889f0a44ddc43aeb1b503e3a7c3ba18dfb64bfdbcfa310bc73cf80d,1.06,1
022674d950a5d8ae46b0f2f402f732b366e47abebbfb54d8ea94b5a83e5ad7b244,1.09,2
02267dfd3548c201bcc74dbe067748d1738f58a84fdf46063a2396102b436851cb,1.461,2
0226dde84717cf1fce10fd796acbbfda0fb5c4b117be9cfd4dac0bf08e69c72e0c,1.08,3
022706ea6499a904b0a545fa6212455bb3fbd0b608e901e3e652a85219b2ed0fd8,602.06,1
02271f8ad4c3375619689776f1de924550e0cc8a9012dd5baf8303d5e28db8c520,0.8681666666666668,6
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,0.03,4
0227bf336b0b7f745cc77eefa802e70823e048bcf25fb1772320b8db1048370811,0.56,2
02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09,0.3700000000000001,2
0228e4b5e00a05f400411a0b556fa0fd4d7609555dc687bebb9b70419aff15cc3e,0.43,2
0228ea777b01fab6c27e76d9c26bc43d767fc5d3e19e1b326134d1c57985639158,3.8305,2
0229bfbea3f31a9b720b9da68e20b53c692860769e446f25daba27f6e9e045ea63,1.06,1
022a096fc8b8fd2b87ba89ae8688651528d24a631a7a05e8c187992abc6f720529,0.08,3
022a71dfcf9a575515069d54d2886990dfb07114460f498326a8f049622c1b5981,0.06,1
022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,1.0584000000000002,5
022adae0a54a0e1fbe0f34c81b363506f5bb9c43e31e4f8d001468020883cdf033,3.34425,4
022b05e53c908a39c74f5ae212ab0861b2c70ce2f4366afa045cbabe7e966be285,20.807666666666666,3
022c203796a43cb7cf69ddb1738b9f91a3285595581f093a339657512112bec8bf,1.06,2
022c215db5e3fc06fc8973762de14acffb01a4ce2b335700d3cc83ef4f2edac5a9,1.21,4
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,0.04,3
022c3b4bdf935d254a3b3689f0496b8ca55655bf7c5032664899fec252f993bc5e,4.9495000000000005,2
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,0.24333333333333332,3
022c9e29f6eefc86835566e0510e1a4f14a8d545642ca8ee13e67ed8f38987b020,1.5863333333333334,3
022d509049e143b1c5fc5383210acb97a3e5a4b0e0d31dd4c920eee92a4aacd312,0.37,1
022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372,2.213,4
022e71ad010143045d8042cebb9bc4a388d805a001656d6aca120cb5d8d73f09d1,1.06,2
022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,0.09400000000000001,3
022fa8323775bf4a8f96b7cdca6da97a287a9b5505ab1ebbb16ab6807ce59222fd,7.074999999999999,4
022fbc4ef0270838c28c3685e97dccc22a0d944cba44286b38bd825eca5abdbb48,1.084,5
022fbf66d0c695894bd5de86e35764f4890fcdf4ef577b3f8bc25efd55b4f220e3,11.327333333333334,3
0230101e66a8df1b33c2df3c0c47ec8ce518f42a7ccf798c5f5ce9432b7f17a40b,0.24,1
0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf,1.0346666666666666,3
02305eadbc7172a9c3f861fad1ba00c9d108df0e99220ec509fafb97cd779abcfd,2.2,2
023062afced94dc97f5d756f94099b46b25407df418d3b4cf43d03dea3417cdc43,17.206666666666667,3
02307c90ce2ba114d30f0ef1ac89895e91505b084fdd2c74aec7146ddc6cf7fd93,8.73,4
02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,7.9845,4
02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,0.04,3
0230ec892d3951194fa3d3394965277c713b1b6f9fcb2add4519e0a7c877fa0214,1.06,2
02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d,0.56,2
023110bb9db32c7c933d1ad18a331e763a587fac40560b0b88f3256cb5e19b3163,1.4155000000000002,4
02316000fd8baccf0ea45cadea711663feed67b68997de307e878441be7e9de34f,0.06,1
0232b889bd737c2adc4ba55989c134b4edd04fc308bb1ffe0e83c3e0172d9af840,0.8700000000000001,4
0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,1.06,1
0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,9.140285714285714,7
0232fe448d6f8e9e8e54394f3dc5b35013b7a3a3cd227ffce1bb81cc8d285cf0a5,0.5605,2
0234bb13ba838fdc1c2f38943486311e4629ddf16ab477e5113b03552fc71991ca,1.4100000000000001,4
0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,0.0905,2
0234d70cf65a4e8974d3d49e23ec7b9792877f783f2f5dfd3882422aada18a916c,0.6200000000000001,2
02354f446c12c9759409f533cc180dd400ace7e2efd93d4791c6147a883ca37cf0,1.06,2
0235591b82c3856e6ccfc10b70b7ccdce45c30994500c848fe1c81d8f6c3db604a,1.59,2
02356b8bc8e2972c401e3cf28379e246c4fd08e972666d4d9dc8b29cc10399f64c,7.06,1
0235caa4c4a64c43b96fbb2a766521f9e63e279723d1adbf0cf2e7b38ea292fa35,1.06,1
02362eb8e582a890c7febe9293e3f085094ecdb66d29f9a9ee0447f12214f299e0,1.5926000000000002,5
023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,7.373333333333334,3
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,0.22040000000000007,5
0236d51519a4febe33958d4d68d9cba9311234637a00cb2859ac68fb33593b234b,0.06,1
0237480cd2c974bfdb034f4effa8030885c7d3645c0a6e7b6ea99dbaf37e150497,1.06,2
02376e114771e18498a664e2eba9844c205b4e8538e158ea6a0989f57e5fee4325,1.12,3
02378e223ed0e3815a27dc07bfb685284aa0b850afc790a1cf68b6a024b8686667,6.328333333333333,6
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,0.09,2
0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,0.06,1
0238a07a15115cb7e8e9b9d0588aa1f410616b2467593c9ab610cea745f24ef480,0.121,2
0238bb15a12b3da5df3c18e0bd268808f2bf352f58e7fb68a279a41d47f521ea00,4.73,2
02390b726b5139c5447b1ee2ed9e4ad81594041861b4e28f8c7ad36fc3681bf06a,1.4560000000000002,2
02391075fbaff5b7daab0f7aa4ad8ad70e07764c853574f20a848235594490c6ac,1.5082,5
02396b9d8f298076c6d8fbaa2e0daf1178bf3a5a5623def9789aaef68602b0e524,0.10099999999999999,3
02396bf51e81f8f67eaca3652271b4fe8d3f57bedb9578af711606391c5c66760e,2.12,1
02398583218fbfad48b452126bf5fe0f4100c8522a13e89913677aa8a53ee9b215,7.119999999999999,1
02398b614028892474fc95ed64c48791f994975042d0bd7e9592d0ec4128bbace4,0.9810000000000001,1
023a527903368146b49d4291db6a829b27f32c2ee22b0f5872c7873a287db1978d,33.22,1
023a5d8df324832580f0815708abefc0cba23f8e7cdb39b9f847fbe6603e68518f,1.12,1
023ae7becd1f334e63afb62447315b5e993b990c1954971a15f6ade35f7c8b882b,1.81,2
023b7dba0075975778c820a56a157de5eed67e988e6c7edd723af73ad20e4463ed,0.4333333333333334,3
023bc00c30acc34a5c9cbf78f84aa775cb63f578a69a6f8ec9a7600753d4f9067c,30.78,4
023bec8451cbc019ac4dc8642093874e080d057f14fa90e763bcd47ffe16809efa,1.09,4
023c1f3d0efc623da2829a41426b324245133f99840363435c2e98086de3494bb7,0.0795,2
023cbb6b82b5e8f3479e1ace7e7836b42bd95269234795df53735d5a4d80fc1311,39.135,4
023cec429342090be18fddd7369ff28d4b3d7e95268a4f9af285d0515865754f98,1.3955000000000002,2
023d280ae29f84dcfd289eb66b57227fea3a7bde97ec2869923d3c4d5c6a426028,0.1505,2
023d3fa731682c4eff6e6765a4530487f7f63ff7b40dfcf0661c73dd7713d09aa7,1.06,1
023d696f812e347d57219710ecdf7b55236a2c0a6bde1e2594fac99cffb41b92c1,1.1863333333333335,3
023da36a77df56b2786e031515596ef9c44aadaf9b5892dd3c41116ab622159818,1.2870000000000001,2
023e18169f9b4253eff56bd7035660b28c95e61e12fabc03f4aef59d102d55bbb0,1.6800000000000002,2
023e3c71b3b89bf06d43986cd5d89eaf8d9ced0ea6d035c98ebd26b7b667040890,102.49983333333334,6
023e4f5a9036efbad1f9470e7042d32fbd06c0b183df043af014143461aecd2d84,30.53,2
023e6cb005e98137ec507aa64eb7f7049ccf246b4fca4d169f7c8ac8d3f856193c,33.03,2
023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,1.06,2
023ec3d1fa35f7fb8996374cf1848c1a40788df013551c5510c75617222bd2dd2d,1.395,2
023ed2147ae7d757d6dc666727e1a6e34706853ae4ad7a3c8fe9d45d033f617aa9,31.405,2
023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a,0.16,2
023f3f4ea76deacc8b26b61200078c3f05cde028ee8666f5200dd074f4ce0422c7,1.06,1
023f5e3582716bed96f6f26cfcd8037e07474d7b4743afdc8b07e692df63464d7e,1.06,2
02401b922b55702e6b825a7be28c3787f514301dd7b1d6b07770e8db791d117412,31.619999999999997,2
0240bf3e5a367dd89552c4a520366f904f5f58bd380c79d47d4a3c3f09df59c771,1.5050000000000001,4
0241c4cdf9b4f38b7e87fb2d5c243aee340b43e478970b5957066d14dde82214a4,1.4806000000000001,5
0242290d02d2cd0d0edd3754541eda6c4b71e58df2c8fc88513c3d8190e8120a4b,1.2803333333333333,3
02425af7b5f27f324bd3312bc19b58ef9dd40a6a7cac581b70e0cb2f3e31ae77a6,0.5605,2
024273c08f06194232b539fae7b7bbaeb690c516d9ed56bbbd3da20c5ad62ed2c5,1.962,7
02429abf43d6fee3f303c888d25f2dfe2ad5363a66fb2ba36bb3910daf69eadebe,19.14,2
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,0.0,1
0242afc7cddde5fd685771d13f2b42ca0075cfdb30917757fedc63b5e01d02e0b3,7.029999999999999,2
0242c42944c8eb085376afecff7ac6bca2b2e271bfa228c33f5a3a8afb9d352732,1.1500000000000001,2
0242fe746f2777524b65385e7c1c8be7c5f504b0fd8154658566d45690d370ad2e,0.607,1
024300c307415b88acd0c027c5dcf405e5a59f8b19867ee253ff10093932559849,1.17,2
02433a4392aae169249949ba4af6658e1cc985cfaf87fd3898bf58f3a543b31dd1,11.373,3
02445567c03b3e2feb0deadff5bf1df5f308c0ae539c0d742dfbc63860c69e1c05,1.4154444444444445,9
02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,38.00725,4
0244ca64ee218a2a9be80880f218c8edcb19b609514780ebe4e229c25c5d7ab5a2,2.5133333333333336,3
02450500fa04c03e76ce1f01d5338006111bf5347fabfc14bc2344d4193dfd8abb,65.1215,2
024509d6321a579b3f72117509e243d6cdd86874cb0731ff39be6c92f3e64b53a1,1.0803333333333334,3
024570675f274a9812350f5e849bb24eab70ec646f910e64983da43f8878e011ff,1.667,1
024574f532c88687b465e707a0a16e291ed16cffbb3c7c9a50a2decffb9425fd47,2.626666666666667,3
02458b08c5820784cd60a9b71a9b45cad5ea90fb63491f57370b7259bae02ffe60,7.0,1
02459b759a62bc3ebfe98a320da237944cc4f35456384bd8fdefa7d0340c75f46f,0.1205,2
0245a2cddc740070dff316b72ffa5ff64e135be9ec93cb3f49a51c09a32e442b8c,1.3800000000000001,1
0245e5d03cf4387a7e430608e1a6717448876349720b5c9bdebf45b19f71a0404d,4.37,2
0245eda4deb746b35ffd6ac0562e7d7e2092593d26320af52090e8c4a8217a9331,1.1644,5
024640534a69c29943a6f75f1fb44819e8ac12a9c5794391e573da8a838a869184,1.62,2
024655b768ef40951b20053a5c4b951606d4d86085d51238f2c67c7dec29c792ca,5.81,4
02466ebef568d1cb84430ca695e1488928a64672cd891d2581638966f14d6ef78c,0.7270000000000001,1
0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,3.3326000000000002,5
0247d5d9e81a691e1de3e91762a296c831335626354216b9490dc2f108c70781bc,0.18,1
02480676e5bda7b6c902e316c5c57b14cb7a855c287dc927f8c42abba503d64bff,15.8705,2
02480c283dea91c64dd76777ade0517cf697a42ac7dd4892735b41d456f381a450,1.06,1
024832549b22165dbbfd6885ecad1c6eef0c935c9dc72ef86686b0a003105fc490,0.09,2
0248d2094982c321ca98d2bb802c881b1dd04c5426de022aedff6844a149f672ae,0.63975,4
0249c4b0a4240ab4efd71c276916da671ae8d957d594d83075e5bc3439f3c17801,0.8250000000000001,4
024a05bfe6b562e01834f9ce3eb2921d3cdbc50cd39c0d03a78dabb027d137c3d6,21.580000000000002,3
024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,0.3604,5
024a549e096f4355073e3a2712a10c5a773e48bd21a7d2ddef71639481008ce811,1.044,5
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,1.1673333333333333,3
024a853d9cdedafc164e49c2cef301966e5a78091322a84175b52d059d71b4d672,7.2604,5
024acb789fb4cd20a3c8b446b404516b7390f2376f5c3bf1f59054357f15602dfb,1.06,2
024b257b45bf46b9ce2f361c8199f69992e9b5b7b3210f4a6f618754012691ad2e,0.6805000000000001,2
024b4019906f6cb72a98d9dcab7c3b6f834166855fe075fde0fc243e1144a37853,25.732,5
024b5405c666fa3a555247030b0f6cb671d6cb67ebc93547857d33aca10657600a,1.10525,4
024b8019795ec753fcdb1eb21ecd319bfab6a8b05e017f357dc5f052a181fb8c91,0.08033333333333333,3
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,0.32500000000000007,4
024ba40540d2019162bae8a358178eab3f25e84dc72b2964cbc30583e9846c6caa,0.7570000000000001,4
024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,0.13999999999999999,3
024bda1ec91b277d311aa60d04b1fb856efcc7897c876746b680c1f985fe973f73,4.5600000000000005,2
024bdfa15e9bea07217efb5e76bf5a15bb66e0858263f46cda1ec140d2c6571ee3,1.6600000000000001,1
024c59572cd05c4353267f73b1819c84d8e6c0a4c693200b82556ab40716d80111,0.121,2
024cb8d75de288f7b4f36acc8877c98dd48e5174fe8db35a9c2331dc8ed76dd204,1.73,1
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,0.14,2
024e3985397f704899ddc9ea12dae5c5be351b541259028133ac5d607b401ab2cb,0.275,2
024f912a9b27a495839ba6f1f6beef4366748067023497810d42a3b4975b02b80c,0.32333333333333336,6
